ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
6134696632487351445;2021-07;0.012260008003906813
5373371196946859811;2021-07;0.023724903765677464
3095686599956852697;2021-07;0.0007392473118279569
3095686599956852697;2021-07;0.0018042521994134897
3095686599956852697;2021-07;0.0009090909090909091
1616952665234409442;2021-07;0.09330786277183854
1616952665234409442;2021-07;0.06427144198649469
1088521227159442264;2021-07;0.03102544201108933
1088521227159442264;2021-07;0.02411989949996848
1088521227159442264;2021-07;0.03111382097922595
8529899700094903171;2021-07;0.01331044820237471
8529899700094903171;2021-07;0.040730637416248223
8529899700094903171;2021-07;0.008851493458016413
8529899700094903171;2021-07;0.008851493458016413
8529899700094903171;2021-07;0.01331044820237471
8529899700094903171;2021-07;0.01447097668136783
8529899700094903171;2021-07;0.01447097668136783
499242942549937267;2021-07;0.16918429674715496
499242942549937267;2021-07;0.2363295523082099
499242942549937267;2021-07;0.2363295523082099
499242942549937267;2021-07;0.20291156528857102
499242942549937267;2021-07;0.19809675047375616
499242942549937267;2021-07;0.16963554573990275
499242942549937267;2021-07;0.19854799946650395
499242942549937267;2021-07;0.17790384821873156
499242942549937267;2021-07;0.15738127490165296
5897410907783139228;2021-07;0.0023171390013495274
5897410907783139228;2021-07;0.003996765556915933
5897410907783139228;2021-07;0.0027552342394447653
5897410907783139228;2021-07;0.0012731829573934836
2083323809219952960;2021-07;0.0071042788406461225
2083323809219952960;2021-07;0.009601561318925698
2083323809219952960;2021-07;0.009601561318925698
2083323809219952960;2021-07;0.009601561318925698
2083323809219952960;2021-07;0.0077927787935063286
2083323809219952960;2021-07;0.0030185495297646815
2083323809219952960;2021-07;0.006286103066435865
2083323809219952960;2021-07;0.025769569043930966
2083323809219952960;2021-07;0.032675643728729054
2083323809219952960;2021-07;0.02428378172076797
1953058402621337677;2021-07;0.004294587461482127
1953058402621337677;2021-07;0.0021212121212121214
1953058402621337677;2021-07;0.002939875554965069
1953058402621337677;2021-07;0.0029439822961659467
3408536439470975134;2021-07;0.0010087976539589442
3408536439470975134;2021-07;0.0010087976539589442
3408536439470975134;2021-07;0.0010087976539589442
3408536439470975134;2021-07;0.0010087976539589442
5687511145009775604;2021-07;0.1829600506065562
5687511145009775604;2021-07;0.6813922016667795
7485107528960607346;2021-07;0.017703351420198913
7485107528960607346;2021-07;0.03762666174878001
531805620371082364;2021-07;0.08218384947812744
5761480994209806499;2021-07;0.0009316770186335404
5761480994209806499;2021-07;0.002282051282051282
5761480994209806499;2021-07;0.002282051282051282
5761480994209806499;2021-07;0.002282051282051282
5761480994209806499;2021-07;0.0017142857142857142
5761480994209806499;2021-07;0.002282051282051282
5761480994209806499;2021-07;0.0017142857142857142
5761480994209806499;2021-07;0.0012820512820512818
5761480994209806499;2021-07;0.0014285714285714286
5761480994209806499;2021-07;0.0027365967365967363
5761480994209806499;2021-07;0.0
5761480994209806499;2021-07;0.0017142857142857142
5761480994209806499;2021-07;0.0003225806451612903
5761480994209806499;2021-07;0.0
5761480994209806499;2021-07;0.0033165340406719718
5761480994209806499;2021-07;0.0017142857142857142
4762256864594914240;2021-07;0.006450384926269772
8570963260597299378;2021-07;0.0033634330848326794
5974858472822751652;2021-07;0.012126968819025856
3421433989501830226;2021-07;0.5525202977356585
4327694790333781288;2021-07;0.007916180187333628
4327694790333781288;2021-07;0.0010618279569892472
8173830874846355280;2021-07;0.0008656174334140436
8173830874846355280;2021-07;0.0008656174334140436
8173830874846355280;2021-07;0.002132130490249681
8173830874846355280;2021-07;0.0005084745762711864
8173830874846355280;2021-07;0.0005084745762711864
8173830874846355280;2021-07;0.0044654638235830145
8173830874846355280;2021-07;0.0008656174334140436
8173830874846355280;2021-07;0.007061559576164697
8173830874846355280;2021-07;0.003582548650345261
8173830874846355280;2021-07;0.0005084745762711864
2347028805684088098;2021-07;0.009393279928131125
3632378524835692731;2021-07;0.002137107474568775
3632378524835692731;2021-07;0.002137107474568775
3632378524835692731;2021-07;0.002137107474568775
2033394215069562776;2021-07;0.054990815421771345
2033394215069562776;2021-07;0.055786269967225896
2033394215069562776;2021-07;0.055786269967225896
2033394215069562776;2021-07;0.055786269967225896
3285246914299291124;2021-07;0.010803872664962553
3285246914299291124;2021-07;0.007256749269897937
3285246914299291124;2021-07;0.008225400160875852
3285246914299291124;2021-07;0.008225400160875852
2929243640075785940;2021-07;0.008058151854240646
2929243640075785940;2021-07;0.008317582964181818
2929243640075785940;2021-07;0.006683439636786493
2929243640075785940;2021-07;0.008388613534084915
2929243640075785940;2021-07;0.007029590204473349
2407532237672094312;2021-07;0.0029944319164474263
2407532237672094312;2021-07;0.0019162640901771335
2407532237672094312;2021-07;0.009702743801006577
5635781225931111684;2021-07;0.00215044740498461
5635781225931111684;2021-07;0.003927996041009317
1235244772550233980;2021-07;0.010143062293474739
1235244772550233980;2021-07;0.007057188304070621
1235244772550233980;2021-07;0.0013921503722309845
4365965554261111250;2021-07;0.3286061091669993
5162636608292907782;2021-07;0.08695729760583637
8248484932270772248;2021-07;0.07041374098553291
924957821424248698;2021-07;0.002667830823318628
924957821424248698;2021-07;0.007559465382046026
924957821424248698;2021-07;0.007559465382046026
6828316696355015040;2021-07;0.007887108224215478
8409181491723988567;2021-07;0.01540039278776518
8409181491723988567;2021-07;0.01916726355921601
8409181491723988567;2021-07;0.08940352754176374
8409181491723988567;2021-07;0.01916726355921601
4532469127306079736;2021-07;0.012308822234344055
7664272163315705419;2021-07;0.005060292441286085
7664272163315705419;2021-07;0.004109333915141098
9206030810342980458;2021-07;0.013390861534720567
9206030810342980458;2021-07;0.0015607985480943737
9206030810342980458;2021-07;0.010716612332080018
5810778736737569699;2021-07;0.025571317602055686
5810778736737569699;2021-07;0.02485902944026808
1366416810235233769;2021-07;0.010049429770372386
1366416810235233769;2021-07;0.01337574136394476
1366416810235233769;2021-07;0.009440508605502735
1366416810235233769;2021-07;0.133848271838628
1366416810235233769;2021-07;0.00881662806345215
1366416810235233769;2021-07;0.009427910121964884
8067924767167570288;2021-07;0.01601573131550236
7908414709866823255;2021-07;0.022857310756788006
7908414709866823255;2021-07;0.018200208599685845
7908414709866823255;2021-07;0.022401911382999327
7908414709866823255;2021-07;0.022401911382999327
8994944800097997361;2021-07;0.026746384842987348
8994944800097997361;2021-07;0.02847729413334094
6950439982480713649;2021-07;0.10070196869675624
6950439982480713649;2021-07;0.11532819848562723
8901696535927078963;2021-07;0.016767650239762042
8901696535927078963;2021-07;0.014530142578341338
8901696535927078963;2021-07;0.014297458595657356
8901696535927078963;2021-07;0.016752238680218766
8901696535927078963;2021-07;0.022184656179326464
8901696535927078963;2021-07;0.008705988597650536
8901696535927078963;2021-07;0.015722927265826706
6204723742351094322;2021-07;0.033363632503081914
3095408468798675621;2021-07;0.0007692307692307692
3095408468798675621;2021-07;0.0010817307692307693
7722287846688771887;2021-07;0.017484642498393158
312543480920432545;2021-07;0.11377559827923686
312543480920432545;2021-07;0.009012812075663719
312543480920432545;2021-07;0.008436074021154667
6394935036014530592;2021-07;0.002234265734265734
6394935036014530592;2021-07;0.0021505376344086017
3281617395243454427;2021-07;0.034608256794126165
1115703227712697214;2021-07;0.03585926074228175
1115703227712697214;2021-07;0.02754943162344812
8185063234515056194;2021-07;0.0162722581636168
8185063234515056194;2021-07;0.010745148571461806
8185063234515056194;2021-07;0.009561737911912628
8185063234515056194;2021-07;0.007687962399918921
8185063234515056194;2021-07;0.024084468058537957
7492389223353246125;2021-07;0.11993049809574494
7492389223353246125;2021-07;0.2996457247026908
7492389223353246125;2021-07;0.12487717488355424
6217788509719675691;2021-07;0.012823413437953712
6217788509719675691;2021-07;0.0021285335755923994
8716163053080758848;2021-07;0.0027636562998405102
8716163053080758848;2021-07;0.003816179031696273
8716163053080758848;2021-07;0.006299072482331659
8716163053080758848;2021-07;0.006113882477090025
8716163053080758848;2021-07;0.005331330546847788
8716163053080758848;2021-07;0.005854186602870812
324916756972236008;2021-07;0.004554106277848741
324916756972236008;2021-07;0.32754993015185035
324916756972236008;2021-07;0.011190016792559772
324916756972236008;2021-07;0.027638722281125218
324916756972236008;2021-07;0.011815016792559772
324916756972236008;2021-07;0.009633518470620274
7269781193318890653;2021-07;0.010973810152615662
7269781193318890653;2021-07;0.010847872851616256
6784879562354696650;2021-07;0.05830503374035476
8229446069655666941;2021-07;0.8053460040678685
8229446069655666941;2021-07;0.12682408885092655
4972567100282306577;2021-07;0.014148400008604125
5864443060004179363;2021-07;0.005353426249061922
5864443060004179363;2021-07;0.004719526404043608
5864443060004179363;2021-07;0.09483506953566562
5864443060004179363;2021-07;0.0042379740752606036
5864443060004179363;2021-07;0.003821331446331447
2439954154030259398;2021-07;0.012079580487869277
8623308321032624474;2021-07;0.0230318466550132
8623308321032624474;2021-07;0.3757456627546219
8623308321032624474;2021-07;0.02283729862038039
4524147234488547993;2021-07;0.0065056878306878315
4524147234488547993;2021-07;0.0069074735449735445
4524147234488547993;2021-07;0.0055503306878306865
6987942592445950913;2021-07;0.0022672500108832875
6987942592445950913;2021-07;0.001876354639512534
6987942592445950913;2021-07;0.00258757215007215
6987942592445950913;2021-07;0.0031198376786612083
8684964138237894839;2021-07;0.01169963493190481
6582676833651678345;2021-07;0.01580545294600854
6582676833651678345;2021-07;0.015254728308327381
6582676833651678345;2021-07;0.016395079185520363
6582676833651678345;2021-07;0.01580545294600854
6582676833651678345;2021-07;0.01580545294600854
6582676833651678345;2021-07;0.019390787007088593
6582676833651678345;2021-07;0.019165912518853693
6582676833651678345;2021-07;0.016395079185520363
1036256411320325774;2021-07;0.029317651074905506
1036256411320325774;2021-07;0.04858196512463565
968199235777440720;2021-07;0.0021428571428571425
968199235777440720;2021-07;0.0021428571428571425
968199235777440720;2021-07;0.0
968199235777440720;2021-07;0.0021428571428571425
968199235777440720;2021-07;0.0
968199235777440720;2021-07;0.0021428571428571425
968199235777440720;2021-07;0.0021428571428571425
968199235777440720;2021-07;0.0
6916556752218696485;2021-07;0.010496995751659738
6916556752218696485;2021-07;0.007395308933635316
6916556752218696485;2021-07;0.007694042337618259
6916556752218696485;2021-07;0.0025573581421808067
6916556752218696485;2021-07;0.008304875636575575
6916556752218696485;2021-07;0.002910682185046592
6916556752218696485;2021-07;0.004320908258408258
6916556752218696485;2021-07;0.002910682185046592
6916556752218696485;2021-07;0.00879486809208527
6916556752218696485;2021-07;0.004808929387153241
6916556752218696485;2021-07;0.0025573581421808067
6916556752218696485;2021-07;0.004808929387153241
6030285068945261052;2021-07;0.00976786691247203
6030285068945261052;2021-07;0.010039334038024312
6030285068945261052;2021-07;0.027702713406844097
6030285068945261052;2021-07;0.0052916715652139845
6030285068945261052;2021-07;0.004268683059466857
8463871205935856285;2021-07;0.014343330760869723
4071158585850879204;2021-07;0.005452860317477639
4071158585850879204;2021-07;0.0021463653290773673
4071158585850879204;2021-07;0.03482347585370437
3218226066162129945;2021-07;0.05289420871356586
4679462479444735708;2021-07;0.009171338233867716
4679462479444735708;2021-07;0.005495841968238624
4679462479444735708;2021-07;0.0072288496222614575
4679462479444735708;2021-07;0.008306210878502024
4679462479444735708;2021-07;0.0072288496222614575
4679462479444735708;2021-07;0.004842162235574071
4724876423989598202;2021-07;0.032549026240445374
4724876423989598202;2021-07;0.020909138559370644
4724876423989598202;2021-07;0.018775702767996123
2128970218770090704;2021-07;0.14034673415516966
2128970218770090704;2021-07;0.0024357921771714875
2128970218770090704;2021-07;0.0024357921771714875
1003144834589372198;2021-07;0.010143339911722265
1003144834589372198;2021-07;0.010393969456469455
9127318190908282126;2021-07;0.008448376958438879
9127318190908282126;2021-07;0.008016235486823722
8163895533020293251;2021-07;0.3409178627796921
8163895533020293251;2021-07;0.4968283555622396
8163895533020293251;2021-07;0.3312533873925699
5794903898038236832;2021-07;0.07855656325919669
5794903898038236832;2021-07;0.0819098297842096
3960251564708868781;2021-07;0.039840583256955185
3960251564708868781;2021-07;0.04350961639782814
3960251564708868781;2021-07;0.03917965902136057
3960251564708868781;2021-07;0.03317374292269248
3960251564708868781;2021-07;0.03819571471900194
5888474320320735000;2021-07;0.46647888730750653
5888474320320735000;2021-07;0.4687646015932208
5888474320320735000;2021-07;0.4251741358645063
761746217261797478;2021-07;0.0015632053045846151
761746217261797478;2021-07;0.0006971153846153847
1507697130807703164;2021-07;0.006840338176380595
9184785003280841216;2021-07;0.010380912647281325
9184785003280841216;2021-07;0.009364796295080066
9184785003280841216;2021-07;0.024141611304361668
1182975716201409626;2021-07;0.0010742705570291778
1182975716201409626;2021-07;0.022997327236589645
1182975716201409626;2021-07;0.00458974358974359
1182975716201409626;2021-07;0.005512682657843948
1182975716201409626;2021-07;0.0036704913860086275
5369576709077493659;2021-07;0.11455626610270592
3472934456083131714;2021-07;0.009950033907824897
717981637594591016;2021-07;0.002687977632805219
717981637594591016;2021-07;0.02464913445788947
717981637594591016;2021-07;0.001830949267867481
717981637594591016;2021-07;0.004259314980004636
8255085612985072878;2021-07;0.014954584419974888
8255085612985072878;2021-07;0.016018414207208932
7751080728852739823;2021-07;0.01313113829735522
7751080728852739823;2021-07;0.03761367121294248
4347826483121154490;2021-07;0.02116118777365036
4347826483121154490;2021-07;0.004619848853825934
4347826483121154490;2021-07;0.004009803458406481
4347826483121154490;2021-07;0.004619848853825934
4347826483121154490;2021-07;0.0013582887700534759
4347826483121154490;2021-07;0.02036739619937098
4347826483121154490;2021-07;0.004619848853825934
4347826483121154490;2021-07;0.005091668412232928
4347826483121154490;2021-07;0.0009375
2214132103234633622;2021-07;0.016148121228723004
2214132103234633622;2021-07;0.017007288883852924
2214132103234633622;2021-07;0.017526698911883635
2214132103234633622;2021-07;0.02311712066333683
2214132103234633622;2021-07;0.02279454001817554
410843023337872279;2021-07;0.007497001216493181
2022367282554149730;2021-07;0.011830851336302175
2022367282554149730;2021-07;0.017126293439713492
7637066986811047950;2021-07;0.006684688766488493
7637066986811047950;2021-07;0.009714775717446686
7637066986811047950;2021-07;0.00697121636862418
86110062990790869;2021-07;0.0589931748052846
5304536516981778801;2021-07;0.008242881182770953
5304536516981778801;2021-07;0.005779747542217959
5304536516981778801;2021-07;0.00451343125596264
3829967475074118757;2021-07;0.2977488327999528
3829967475074118757;2021-07;0.33819002765956996
7444686668183702737;2021-07;0.0020676003194800186
7444686668183702737;2021-07;0.007476114163614163
682352428813668634;2021-07;0.034676286227284095
682352428813668634;2021-07;0.025916829696484726
682352428813668634;2021-07;0.031787418096834615
682352428813668634;2021-07;0.017486802565865017
682352428813668634;2021-07;0.01958743463008064
682352428813668634;2021-07;0.016497665986327178
7613717984547031729;2021-07;0.01072683385654678
7910340581026492945;2021-07;0.0005660377358490566
7910340581026492945;2021-07;0.0003333333333333333
7910340581026492945;2021-07;0.12070977707343174
6352592240901579272;2021-07;0.0066467929354564045
5574997762710520717;2021-07;0.008153152976846358
5574997762710520717;2021-07;0.004068503088338929
8939476669690489534;2021-07;0.008917463204963205
107343823625119033;2021-07;0.01755031137602634
6349142675790687765;2021-07;0.26067599748681514
6349142675790687765;2021-07;0.2581188950270017
6349142675790687765;2021-07;0.24744291998130116
5067621068959932809;2021-07;0.05351974855830204
5067621068959932809;2021-07;0.11061420501447629
5067621068959932809;2021-07;0.05351974855830204
5067621068959932809;2021-07;0.05717974931892748
5067621068959932809;2021-07;0.05078599780656248
2397171153213063761;2021-07;0.004680578286905426
2397171153213063761;2021-07;0.006007047675150321
2397171153213063761;2021-07;0.0030972976024052435
2397171153213063761;2021-07;0.007945879634311225
2397171153213063761;2021-07;0.0040745176808448195
8195468623809753777;2021-07;0.007780789628733422
8195468623809753777;2021-07;0.02370105713374503
8195468623809753777;2021-07;0.013504579413286122
8195468623809753777;2021-07;0.01299973436748989
6271697692808086495;2021-07;0.05508060617744715
5176940320835464459;2021-07;0.007798359882123263
5176940320835464459;2021-07;0.034012100692346024
5176940320835464459;2021-07;0.02401715494453243
5176940320835464459;2021-07;0.021721750424791873
5176940320835464459;2021-07;0.007733704709709469
5176940320835464459;2021-07;0.021721750424791873
5176940320835464459;2021-07;0.007733704709709469
4342146186255136598;2021-07;0.003632577100319036
4342146186255136598;2021-07;0.012666721622603976
4342146186255136598;2021-07;0.13358559678324045
4795152981525833467;2021-07;0.007142327340603201
4795152981525833467;2021-07;0.02427529342663826
4795152981525833467;2021-07;0.02427529342663826
4795152981525833467;2021-07;0.05332853552658372
4795152981525833467;2021-07;0.04346617244727231
5714540197488862003;2021-07;0.15709463259302456
5714540197488862003;2021-07;0.8054969748181853
5714540197488862003;2021-07;0.22142778230518767
6012031176108922616;2021-07;0.03045320910304893
1998941557906036376;2021-07;0.007209507833228856
5558533999208199371;2021-07;0.3664326444651195
8464809590757561185;2021-07;0.007156266762023958
8464809590757561185;2021-07;0.0015094339622641509
8464809590757561185;2021-07;0.0030508411562412863
8464809590757561185;2021-07;0.0011666666666666668
6721448955097663572;2021-07;0.01099714496542919
6721448955097663572;2021-07;0.011972092502974853
6721448955097663572;2021-07;0.010807384977175084
5225029212547588718;2021-07;0.01413369469907547
5225029212547588718;2021-07;0.015498618624686687
5225029212547588718;2021-07;0.005944731231638253
8926565682509268383;2021-07;0.07068905428759897
8926565682509268383;2021-07;0.08338755783654818
8926565682509268383;2021-07;0.004063137631759087
8926565682509268383;2021-07;0.006444603149000467
8926565682509268383;2021-07;0.002882439732514695
8926565682509268383;2021-07;0.004015839158122366
8926565682509268383;2021-07;0.004487069316852525
2983174282784691273;2021-07;0.006151046053425091
2983174282784691273;2021-07;0.14073567014417582
8536031856585966123;2021-07;0.010160469569688144
8536031856585966123;2021-07;0.011483013070402481
8536031856585966123;2021-07;0.2968280875727715
8536031856585966123;2021-07;0.31911000805816636
8536031856585966123;2021-07;0.26832978483863124
7696655736121386405;2021-07;0.04208911981623783
7696655736121386405;2021-07;0.05324430340218519
7750874287225529604;2021-07;0.01471509548365328
7750874287225529604;2021-07;0.014400366197725884
7750874287225529604;2021-07;0.03220429164100367
8013668117699219722;2021-07;0.012169857515680916
7289435138601868544;2021-07;0.0026762820512820514
7289435138601868544;2021-07;0.0022129526634532197
7289435138601868544;2021-07;0.0009003831417624521
5042877476420217533;2021-07;0.0028773584905660374
5042877476420217533;2021-07;0.0028497863041871524
1299146298565441811;2021-07;0.034439120654876094
8376902089871279815;2021-07;0.00840940281668934
8376902089871279815;2021-07;0.0032407119587646973
8376902089871279815;2021-07;0.005338485026936247
3997247264680905799;2021-07;0.0012520276615726118
3997247264680905799;2021-07;0.0016520276615726117
5029701292539093910;2021-07;0.00509468893042747
8733525963966339207;2021-07;0.5353866689529747
8733525963966339207;2021-07;0.4327469292080567
8733525963966339207;2021-07;0.5233973111320029
1454789421854453615;2021-07;0.09012830776219341
1454789421854453615;2021-07;0.25143492195084566
1454789421854453615;2021-07;0.14569822069752975
1454789421854453615;2021-07;0.2482158359293403
209477776078372134;2021-07;0.010627177594850247
209477776078372134;2021-07;0.011564677594850246
209477776078372134;2021-07;0.011198606166278817
209477776078372134;2021-07;0.007041817359203308
3156852928909455203;2021-07;0.0020517111907125286
3156852928909455203;2021-07;0.0028759052804424854
7590999900861381526;2021-07;0.06410940268444432
4556737702757145073;2021-07;0.0037529137529137536
6545052034269841737;2021-07;0.0052133915417838265
6545052034269841737;2021-07;0.002897608138987449
6545052034269841737;2021-07;0.04426041459485851
6545052034269841737;2021-07;0.0039817760783608545
6545052034269841737;2021-07;0.0019105691056910568
6545052034269841737;2021-07;0.0010549450549450549
3571198145319411787;2021-07;0.004992761928789662
3571198145319411787;2021-07;0.003875305956586744
3571198145319411787;2021-07;0.008923586383603369
3571198145319411787;2021-07;0.0031058201058201057
8874257794774679816;2021-07;0.01719283565021025
2634859679238614382;2021-07;0.00221442535958665
2634859679238614382;2021-07;0.005067814661238289
2634859679238614382;2021-07;0.0033238137398180125
2634859679238614382;2021-07;0.007391687273246493
2634859679238614382;2021-07;0.0047454657411553965
2634859679238614382;2021-07;0.0070114405424713975
2678966409665050034;2021-07;0.006407318239192296
2678966409665050034;2021-07;0.005676963393918096
2678966409665050034;2021-07;0.0079792543779889
2678966409665050034;2021-07;0.009222737344933982
2250817603281429928;2021-07;0.0018555008210180623
2106875407768047316;2021-07;0.00700455257116506
7458891296671174680;2021-07;0.04357620052698314
8213533889694327948;2021-07;0.007117892200210098
8213533889694327948;2021-07;0.007178237027796306
8213533889694327948;2021-07;0.007117892200210098
6471448246085839373;2021-07;0.002306179812157624
2532435113844289043;2021-07;0.01486753327945275
2532435113844289043;2021-07;0.0072852603327078855
2532435113844289043;2021-07;0.008167768509930604
2532435113844289043;2021-07;0.007618593666041219
2532435113844289043;2021-07;0.009852283328670563
2532435113844289043;2021-07;0.015692319604239075
2532435113844289043;2021-07;0.010863283568348892
2532435113844289043;2021-07;0.011683445456001012
2532435113844289043;2021-07;0.007618593666041219
2532435113844289043;2021-07;0.009852283328670563
2532435113844289043;2021-07;0.011921248845911942
3137879241768961145;2021-07;0.010182430978905907
3137879241768961145;2021-07;0.010472076637409528
3118152790263512426;2021-07;0.004361188306709376
3118152790263512426;2021-07;0.004062347957559996
903093877129717133;2021-07;0.006524697155608991
903093877129717133;2021-07;0.004181374029527244
2645324649046215594;2021-07;0.009598087500326752
2645324649046215594;2021-07;0.0002631578947368421
2645324649046215594;2021-07;0.0015536412512218963
621182491555347581;2021-07;0.03140841829435449
621182491555347581;2021-07;0.021943837544298427
8706851346184249504;2021-07;0.01322276087405883
1343530446996409207;2021-07;0.01096422579447735
1343530446996409207;2021-07;0.020466675354571993
3977861004707764824;2021-07;0.03196591010644026
3977861004707764824;2021-07;0.039502756485483376
3977861004707764824;2021-07;0.028136361955360453
3977861004707764824;2021-07;0.04043581936580792
3977861004707764824;2021-07;0.02904794011728061
1156053485989336481;2021-07;0.06908245129978594
1156053485989336481;2021-07;0.0461575314300601
1156053485989336481;2021-07;0.7146642899836962
1156053485989336481;2021-07;0.0273135103781683
1156053485989336481;2021-07;0.026079604499101135
1156053485989336481;2021-07;0.039391456838615314
1156053485989336481;2021-07;0.0273135103781683
1118514612547157551;2021-07;0.05518209652127373
1118514612547157551;2021-07;0.05194271996860162
6817075905797098547;2021-07;0.06188400771115735
7930925883736021864;2021-07;0.0018903061224489796
7930925883736021864;2021-07;0.0001818181818181818
7930925883736021864;2021-07;0.002682327586206897
7930925883736021864;2021-07;0.00197198275862069
7930925883736021864;2021-07;0.0022491342271935997
7930925883736021864;2021-07;0.001627155172413793
7930925883736021864;2021-07;0.0013456632653061223
2451708306555441014;2021-07;0.016872292651346443
7442192566700924647;2021-07;0.012528679556501483
7442192566700924647;2021-07;0.17761002675477144
7442192566700924647;2021-07;0.005419461924513555
7442192566700924647;2021-07;0.0065661887791724684
2988042199057874759;2021-07;0.010207859209239887
3634047863995720708;2021-07;0.0031302453348489158
7085295800541340563;2021-07;0.0017588027282794726
7085295800541340563;2021-07;0.015369118691807132
7085295800541340563;2021-07;0.0002325581395348837
4335865859049992260;2021-07;0.031042452948480802
4335865859049992260;2021-07;0.008366261435386262
2290083177086946553;2021-07;0.003943376079567884
2290083177086946553;2021-07;0.003943376079567884
2290083177086946553;2021-07;0.003008543417366947
7177785309735471560;2021-07;0.010273513696456736
7177785309735471560;2021-07;0.010842616977471482
5477523784812182605;2021-07;0.5635032677686074
5477523784812182605;2021-07;0.48636150059246924
8961924617442201922;2021-07;0.005897204642258346
7595945751692012281;2021-07;0.0037155758855266247
2333404192508932057;2021-07;0.0032997190588334373
2333404192508932057;2021-07;0.004285470473056937
2333404192508932057;2021-07;0.0017702486418250264
4593070249039532001;2021-07;0.13420424912414353
6053752047545474051;2021-07;0.004967304085069854
6053752047545474051;2021-07;0.0012388157894736842
6053752047545474051;2021-07;0.0013596491228070173
6053752047545474051;2021-07;0.0029309829663090536
6053752047545474051;2021-07;0.007159850934024148
6053752047545474051;2021-07;0.006313324044734102
6053752047545474051;2021-07;0.009697177386034251
6091519986999196884;2021-07;0.0011997736276174306
6091519986999196884;2021-07;0.0
7535160686416710323;2021-07;0.006690913218930689
3036967290595689189;2021-07;0.010239442150278867
5999145415800242177;2021-07;0.027853727155246838
5999145415800242177;2021-07;0.027932902938099708
7930644815080409701;2021-07;0.022660842132182394
510795635145114083;2021-07;0.009770068496773525
510795635145114083;2021-07;0.004581433703826761
510795635145114083;2021-07;0.00963786276486343
510795635145114083;2021-07;0.007833320975338324
510795635145114083;2021-07;0.005002948774380645
187117706370645370;2021-07;0.03922479840292084
187117706370645370;2021-07;0.03300027619266043
187117706370645370;2021-07;0.11186937303681337
5462970244186515758;2021-07;0.007796440714252291
5462970244186515758;2021-07;0.00454276374384604
4769364850030443969;2021-07;0.07429671673986751
4769364850030443969;2021-07;0.06919553416413879
4769364850030443969;2021-07;0.07174999212517108
